"2018-07-02 13:30:00",187.18
"2018-07-03 13:30:00",183.92
"2018-07-05 13:30:00",185.4
"2018-07-06 13:30:00",187.97
"2018-07-09 13:30:00",190.58
"2018-07-10 13:30:00",190.35
"2018-07-11 13:30:00",187.88
"2018-07-12 13:30:00",191.03
"2018-07-13 13:30:00",191.33
"2018-07-16 13:30:00",190.91
"2018-07-17 13:30:00",191.45
"2018-07-18 13:30:00",190.4
"2018-07-19 13:30:00",191.88
"2018-07-20 13:30:00",191.44
"2018-07-23 13:30:00",191.61
"2018-07-24 13:30:00",193
"2018-07-25 13:30:00",194.82
"2018-07-26 13:30:00",194.21
"2018-07-27 13:30:00",190.98
"2018-07-30 13:30:00",189.91
"2018-07-31 13:30:00",190.29
"2018-08-01 13:30:00",201.5
"2018-08-02 13:30:00",207.39
"2018-08-03 13:30:00",207.99
"2018-08-06 13:30:00",209.07
"2018-08-07 13:30:00",207.11
"2018-08-08 13:30:00",207.25
"2018-08-09 13:30:00",208.88
"2018-08-10 13:30:00",207.53
"2018-08-13 13:30:00",208.87
"2018-08-14 13:30:00",209.75
"2018-08-15 13:30:00",210.24
"2018-08-16 13:30:00",213.32
"2018-08-17 13:30:00",217.58
"2018-08-20 13:30:00",215.46
"2018-08-21 13:30:00",215.04
"2018-08-22 13:30:00",215.05
"2018-08-23 13:30:00",215.49
"2018-08-24 13:30:00",216.16
"2018-08-27 13:30:00",217.94
"2018-08-28 13:30:00",219.7
"2018-08-29 13:30:00",222.98
"2018-08-30 13:30:00",225.03
"2018-08-31 13:30:00",227.63
"2018-09-04 13:30:00",228.36
"2018-09-05 13:30:00",226.87
"2018-09-06 13:30:00",223.1
"2018-09-07 13:30:00",221.3
